6.3E-4	0.99999493	
6.325E-4	0.99999493	
6.35E-4	0.9999949	
6.375E-4	0.9999949	
6.4E-4	0.9999949	
6.425E-4	0.9999949	
6.45E-4	0.9999949	
6.475E-4	0.9999949	
6.5E-4	0.9999949	
6.525E-4	0.9999949	
6.55E-4	0.9999949	
6.575E-4	0.9999948	
6.6E-4	0.9999948	
6.625E-4	0.9999948	
6.65E-4	0.9999948	
6.675E-4	0.9999948	
6.7E-4	0.9999948	
6.725E-4	0.9999948	
6.75E-4	0.9999948	
6.775E-4	0.9999948	
6.8E-4	0.99999475	
6.825E-4	0.99999475	
6.85E-4	0.99999475	
6.875E-4	0.99999475	
6.9E-4	0.99999475	
6.925E-4	0.99999475	
6.95E-4	0.99999475	
6.975E-4	0.99999475	
7.0E-4	0.99999475	
7.025E-4	0.9999947	
7.05E-4	0.9999947	
7.075E-4	0.9999947	
7.1E-4	0.9999947	
7.125E-4	0.9999947	
7.15E-4	0.9999947	
7.175E-4	0.9999947	
7.2E-4	0.9999947	
7.225E-4	0.9999947	
7.25E-4	0.99999464	
7.275E-4	0.99999464	
7.3E-4	0.99999464	
7.325E-4	0.99999464	
7.35E-4	0.99999464	
7.375E-4	0.99999464	
7.4E-4	0.99999464	
7.425E-4	0.99999464	
7.45E-4	0.99999464	
7.475E-4	0.9999946	
7.5E-4	0.9999946	
7.525E-4	0.9999946	
7.55E-4	0.9999946	
7.575E-4	0.9999946	
7.6E-4	0.9999946	
7.625E-4	0.9999946	
7.65E-4	0.9999946	
7.675E-4	0.9999946	
7.7E-4	0.9999945	
7.725E-4	0.9999945	
7.75E-4	0.9999945	
7.775E-4	0.9999945	
7.8E-4	0.9999945	
7.825E-4	0.9999945	
7.85E-4	0.9999945	
7.875E-4	0.9999945	
7.9E-4	0.9999945	
7.925E-4	0.99999446	
7.95E-4	0.99999446	
7.975E-4	0.99999446	
8.0E-4	0.99999446	
8.025E-4	0.99999446	
8.05E-4	0.99999446	
8.075E-4	0.99999446	
8.1E-4	0.99999446	
8.125E-4	0.9999944	
8.15E-4	0.9999944	
8.175E-4	0.9999944	
8.2E-4	0.9999944	
8.225E-4	0.9999944	
8.25E-4	0.9999944	
8.275E-4	0.9999944	
8.3E-4	0.9999944	
8.325E-4	0.9999944	
8.35E-4	0.99999434	
8.375E-4	0.99999434	
8.4E-4	0.99999434	
8.425E-4	0.99999434	
8.45E-4	0.99999434	
8.475E-4	0.99999434	
8.5E-4	0.99999434	
8.525E-4	0.99999434	
8.55E-4	0.9999943	
8.575E-4	0.9999943	
8.6E-4	0.9999943	
8.625E-4	0.9999943	
8.65E-4	0.9999943	
8.675E-4	0.9999943	
8.7E-4	0.9999943	
8.725E-4	0.9999943	
8.75E-4	0.9999943	
8.775E-4	0.9999942	
8.8E-4	0.9999942	
8.825E-4	0.9999942	
8.85E-4	0.9999942	
8.875E-4	0.9999942	
8.9E-4	0.9999942	
8.925E-4	0.9999942	
8.95E-4	0.9999942	
8.975E-4	0.99999416	
9.0E-4	0.99999416	
9.025E-4	0.99999416	
9.05E-4	0.99999416	
9.075E-4	0.99999416	
9.1E-4	0.99999416	
9.125E-4	0.99999416	
9.15E-4	0.99999416	
9.175E-4	0.9999941	
9.2E-4	0.9999941	
9.225E-4	0.9999941	
9.25E-4	0.9999941	
9.275E-4	0.9999941	
9.3E-4	0.9999941	
9.325E-4	0.9999941	
9.35E-4	0.9999941	
9.375E-4	0.99999404	
9.4E-4	0.99999404	
9.425E-4	0.99999404	
9.45E-4	0.99999404	
9.475E-4	0.99999404	
9.5E-4	0.99999404	
9.525E-4	0.99999404	
9.55E-4	0.99999404	
9.575E-4	0.999994	
9.6E-4	0.999994	
9.625E-4	0.999994	
9.65E-4	0.999994	
9.675E-4	0.999994	
9.7E-4	0.999994	
9.725E-4	0.999994	
9.75E-4	0.999994	
9.775E-4	0.9999939	
9.8E-4	0.9999939	
9.825E-4	0.9999939	
9.85E-4	0.9999939	
9.875E-4	0.9999939	
9.9E-4	0.9999939	
9.925E-4	0.9999939	
9.95E-4	0.9999939	
9.975E-4	0.99999386	
0.001	0.99999386	
0.0010025	0.99999386	
0.001005	0.99999386	
0.0010075	0.99999386	
0.00101	0.99999386	
0.0010125	0.99999386	
0.001015	0.99999386	
0.0010175	0.9999938	
0.00102	0.9999938	
0.0010225	0.9999938	
0.001025	0.9999938	
0.0010275	0.9999938	
0.00103	0.9999938	
0.0010325	0.9999938	
0.001035	0.99999374	
0.0010375	0.99999374	
0.00104	0.99999374	
0.0010425	0.99999374	
0.001045	0.99999374	
0.0010475	0.99999374	
0.00105	0.99999374	
0.0010525	0.99999374	
0.001055	0.9999937	
0.0010575	0.9999937	
0.00106	0.9999937	
0.0010625	0.9999937	
0.001065	0.9999937	
0.0010675	0.9999937	
0.00107	0.9999937	
0.0010725	0.9999937	
0.001075	0.9999936	
0.0010775	0.9999936	
0.00108	0.9999936	
0.0010825	0.9999936	
0.001085	0.9999936	
0.0010875	0.9999936	
0.00109	0.9999936	
0.0010925	0.99999356	
0.001095	0.99999356	
0.0010975	0.99999356	
0.0011	0.99999356	
0.0011025	0.99999356	
0.001105	0.99999356	
0.0011075	0.99999356	
0.00111	0.9999935	
0.0011125	0.9999935	
0.001115	0.9999935	
0.0011175	0.9999935	
0.00112	0.9999935	
0.0011225	0.9999935	
0.001125	0.9999935	
0.0011275	0.9999935	
0.00113	0.99999344	
0.0011325	0.99999344	
0.001135	0.99999344	
0.0011375	0.99999344	
0.00114	0.99999344	
0.0011425	0.99999344	
0.001145	0.99999344	
0.0011475	0.9999934	
0.00115	0.9999934	
0.0011525	0.9999934	
0.001155	0.9999934	
0.0011575	0.9999934	
0.00116	0.9999934	
0.0011625	0.9999934	
0.001165	0.9999933	
0.0011675	0.9999933	
0.00117	0.9999933	
0.0011725	0.9999933	
0.001175	0.9999933	
0.0011775	0.9999933	
0.00118	0.9999933	
0.0011825	0.99999326	
0.001185	0.99999326	
0.0011875	0.99999326	
0.00119	0.99999326	
0.0011925	0.99999326	
0.001195	0.99999326	
0.0011975	0.99999326	
0.0012	0.99999326	
0.0012025	0.9999932	
0.001205	0.9999932	
0.0012075	0.9999932	
0.00121	0.9999932	
0.0012125	0.9999932	
0.001215	0.9999932	
0.0012175	0.9999932	
0.00122	0.99999315	
0.0012225	0.99999315	
0.001225	0.99999315	
0.0012275	0.99999315	
0.00123	0.99999315	
0.0012325	0.99999315	
0.001235	0.9999931	
0.0012375	0.9999931	
0.00124	0.9999931	
0.0012425	0.9999931	
0.001245	0.9999931	
0.0012475	0.9999931	
0.00125	0.9999931	
0.0012525	0.999993	
0.001255	0.999993	
0.0012575	0.999993	
0.00126	0.999993	
0.0012625	0.999993	
0.001265	0.999993	
0.0012675	0.999993	
0.00127	0.99999297	
0.0012725	0.99999297	
0.001275	0.99999297	
0.0012775	0.99999297	
0.00128	0.99999297	
0.0012825	0.99999297	
0.001285	0.99999297	
0.0012875	0.9999929	
0.00129	0.9999929	
0.0012925	0.9999929	
0.001295	0.9999929	
0.0012975	0.9999929	
0.0013	0.9999929	
0.0013025	0.9999929	
0.001305	0.99999285	
0.0013075	0.99999285	
0.00131	0.99999285	
0.0013125	0.99999285	
0.001315	0.99999285	
0.0013175	0.99999285	
0.00132	0.9999928	
0.0013225	0.9999928	
0.001325	0.9999928	
0.0013275	0.9999928	
0.00133	0.9999928	
0.0013325	0.9999928	
0.001335	0.9999928	
0.0013375	0.9999927	
0.00134	0.9999927	
0.0013425	0.9999927	
0.001345	0.9999927	
0.0013475	0.9999927	
0.00135	0.9999927	
0.0013525	0.9999927	
0.001355	0.99999267	
0.0013575	0.99999267	
0.00136	0.99999267	
0.0013625	0.99999267	
0.001365	0.99999267	
0.0013675	0.99999267	
0.00137	0.9999926	
0.0013725	0.9999926	
0.001375	0.9999926	
0.0013775	0.9999926	
0.00138	0.9999926	
0.0013825	0.9999926	
0.001385	0.9999926	
0.0013875	0.99999255	
0.00139	0.99999255	
0.0013925	0.99999255	
0.001395	0.99999255	
0.0013975	0.99999255	
0.0014	0.99999255	
0.0014025	0.9999925	
0.001405	0.9999925	
0.0014075	0.9999925	
0.00141	0.9999925	
0.0014125	0.9999925	
0.001415	0.9999925	
0.0014175	0.99999243	
0.00142	0.99999243	
0.0014225	0.99999243	
0.001425	0.99999243	
0.0014275	0.99999243	
0.00143	0.99999243	
0.0014325	0.99999243	
0.001435	0.9999924	
0.0014375	0.9999924	
0.00144	0.9999924	
0.0014425	0.9999924	
0.001445	0.9999924	
0.0014475	0.9999924	
0.00145	0.9999923	
0.0014525	0.9999923	
0.001455	0.9999923	
0.0014575	0.9999923	
0.00146	0.9999923	
0.0014625	0.9999923	
0.001465	0.99999225	
0.0014675	0.99999225	
0.00147	0.99999225	
0.0014725	0.99999225	
0.001475	0.99999225	
0.0014775	0.99999225	
0.00148	0.9999922	
0.0014825	0.9999922	
0.001485	0.9999922	
0.0014875	0.9999922	
0.00149	0.9999922	
0.0014925	0.9999922	
0.001495	0.99999213	
0.0014975	0.99999213	
0.0015	0.99999213	
0.0015025	0.99999213	
0.001505	0.99999213	
0.0015075	0.99999213	
0.00151	0.9999921	
0.0015125	0.9999921	
0.001515	0.9999921	
0.0015175	0.9999921	
0.00152	0.9999921	
0.0015225	0.9999921	
0.001525	0.999992	
0.0015275	0.999992	
0.00153	0.999992	
0.0015325	0.999992	
0.001535	0.999992	
0.0015375	0.999992	
0.00154	0.99999195	
0.0015425	0.99999195	
0.001545	0.99999195	
0.0015475	0.99999195	
0.00155	0.99999195	
0.0015525	0.99999195	
0.001555	0.9999919	
0.0015575	0.9999919	
0.00156	0.9999919	
0.0015625	0.9999919	
0.001565	0.9999919	
0.0015675	0.9999919	
0.00157	0.99999183	
0.0015725	0.99999183	
0.001575	0.99999183	
0.0015775	0.99999183	
0.00158	0.99999183	
0.0015825	0.99999183	
0.001585	0.9999918	
0.0015875	0.9999918	
0.00159	0.9999918	
0.0015925	0.9999918	
0.001595	0.9999918	
0.0015975	0.9999918	
0.0016	0.9999917	
0.0016025	0.9999917	
0.001605	0.9999917	
0.0016075	0.9999917	
0.00161	0.9999917	
0.0016125	0.9999917	
0.001615	0.99999166	
0.0016175	0.99999166	
0.00162	0.99999166	
0.0016225	0.99999166	
0.001625	0.99999166	
0.0016275	0.9999916	
0.00163	0.9999916	
0.0016325	0.9999916	
0.001635	0.9999916	
0.0016375	0.9999916	
0.00164	0.9999916	
0.0016425	0.99999154	
0.001645	0.99999154	
0.0016475	0.99999154	
0.00165	0.99999154	
0.0016525	0.99999154	
0.001655	0.99999154	
0.0016575	0.9999915	
0.00166	0.9999915	
0.0016625	0.9999915	
0.001665	0.9999915	
0.0016675	0.9999915	
0.00167	0.9999914	
0.0016725	0.9999914	
0.001675	0.9999914	
0.0016775	0.9999914	
0.00168	0.9999914	
0.0016825	0.9999914	
0.001685	0.99999136	
0.0016875	0.99999136	
0.00169	0.99999136	
0.0016925	0.99999136	
0.001695	0.99999136	
0.0016975	0.9999913	
0.0017	0.9999913	
0.0017025	0.9999913	
0.001705	0.9999913	
0.0017075	0.9999913	
0.00171	0.9999913	
0.0017125	0.99999124	
0.001715	0.99999124	
0.0017175	0.99999124	
0.00172	0.99999124	
0.0017225	0.99999124	
0.001725	0.9999912	
0.0017275	0.9999912	
0.00173	0.9999912	
0.0017325	0.9999912	
0.001735	0.9999912	
0.0017375	0.9999912	
0.00174	0.9999911	
0.0017425	0.9999911	
0.001745	0.9999911	
0.0017475	0.9999911	
0.00175	0.9999911	
0.0017525	0.99999106	
0.001755	0.99999106	
0.0017575	0.99999106	
0.00176	0.99999106	
0.0017625	0.99999106	
0.001765	0.999991	
0.0017675	0.999991	
0.00177	0.999991	
0.0017725	0.999991	
0.001775	0.999991	
0.0017775	0.999991	
0.00178	0.99999094	
0.0017825	0.99999094	
0.001785	0.99999094	
0.0017875	0.99999094	
0.00179	0.99999094	
0.0017925	0.9999909	
0.001795	0.9999909	
0.0017975	0.9999909	
0.0018	0.9999909	
0.0018025	0.9999909	
0.001805	0.9999908	
0.0018075	0.9999908	
0.00181	0.9999908	
0.0018125	0.9999908	
0.001815	0.9999908	
0.0018175	0.99999076	
0.00182	0.99999076	
0.0018225	0.99999076	
0.001825	0.99999076	
0.0018275	0.99999076	
0.00183	0.9999907	
0.0018325	0.9999907	
0.001835	0.9999907	
0.0018375	0.9999907	
0.00184	0.9999907	
0.0018425	0.9999907	
0.001845	0.99999064	
0.0018475	0.99999064	
0.00185	0.99999064	
0.0018525	0.99999064	
0.001855	0.99999064	
0.0018575	0.9999906	
0.00186	0.9999906	
0.0018625	0.9999906	
0.001865	0.9999906	
0.0018675	0.9999906	
0.00187	0.9999905	
0.0018725	0.9999905	
0.001875	0.9999905	
0.0018775	0.9999905	
0.00188	0.9999905	
0.0018825	0.99999046	
0.001885	0.99999046	
0.0018875	0.99999046	
0.00189	0.99999046	
0.0018925	0.99999046	
0.001895	0.9999904	
0.0018975	0.9999904	
0.0019	0.9999904	
0.0019025	0.9999904	
0.001905	0.9999904	
0.0019075	0.99999034	
0.00191	0.99999034	
0.0019125	0.99999034	
0.001915	0.99999034	
0.0019175	0.99999034	
0.00192	0.9999903	
0.0019225	0.9999903	
0.001925	0.9999903	
0.0019275	0.9999903	
0.00193	0.9999903	
0.0019325	0.9999902	
0.001935	0.9999902	
0.0019375	0.9999902	
0.00194	0.9999902	
0.0019425	0.99999017	
0.001945	0.99999017	
0.0019475	0.99999017	
0.00195	0.99999017	
0.0019525	0.99999017	
0.001955	0.9999901	
0.0019575	0.9999901	
0.00196	0.9999901	
0.0019625	0.9999901	
0.001965	0.9999901	
0.0019675	0.99999005	
0.00197	0.99999005	
0.0019725	0.99999005	
0.001975	0.99999005	
0.0019775	0.99999005	
0.00198	0.99999	
0.0019825	0.99999	
0.001985	0.99999	
0.0019875	0.99999	
0.00199	0.99999	
0.0019925	0.9999899	
0.001995	0.9999899	
0.0019975	0.9999899	
0.002	0.9999899	
0.0020025	0.99998987	
0.002005	0.99998987	
0.0020075	0.99998987	
0.00201	0.99998987	
0.0020125	0.99998987	
0.002015	0.9999898	
0.0020175	0.9999898	
0.00202	0.9999898	
0.0020225	0.9999898	
0.002025	0.9999898	
0.0020275	0.99998975	
0.00203	0.99998975	
0.0020325	0.99998975	
0.002035	0.99998975	
0.0020375	0.9999897	
0.00204	0.9999897	
0.0020425	0.9999897	
0.002045	0.9999897	
0.0020475	0.9999897	
0.00205	0.9999896	
0.0020525	0.9999896	
0.002055	0.9999896	
0.0020575	0.9999896	
0.00206	0.9999896	
0.0020625	0.99998957	
0.002065	0.99998957	
0.0020675	0.99998957	
0.00207	0.99998957	
0.0020725	0.9999895	
0.002075	0.9999895	
0.0020775	0.9999895	
0.00208	0.9999895	
0.0020825	0.9999895	
0.002085	0.99998945	
0.0020875	0.99998945	
0.00209	0.99998945	
0.0020925	0.99998945	
0.002095	0.9999894	
0.0020975	0.9999894	
0.0021	0.9999894	
0.0021025	0.9999894	
0.002105	0.9999894	
0.0021075	0.99998933	
0.00211	0.99998933	
0.0021125	0.99998933	
0.002115	0.99998933	
0.0021175	0.9999893	
0.00212	0.9999893	
0.0021225	0.9999893	
0.002125	0.9999893	
0.0021275	0.9999893	
0.00213	0.9999892	
0.0021325	0.9999892	
0.002135	0.9999892	
0.0021375	0.9999892	
0.00214	0.99998915	
0.0021425	0.99998915	
0.002145	0.99998915	
0.0021475	0.99998915	
0.00215	0.9999891	
0.0021525	0.9999891	
0.002155	0.9999891	
0.0021575	0.9999891	
0.00216	0.9999891	
0.0021625	0.99998903	
0.002165	0.99998903	
0.0021675	0.99998903	
0.00217	0.99998903	
0.0021725	0.999989	
0.002175	0.999989	
0.0021775	0.999989	
0.00218	0.999989	
0.0021825	0.999989	
0.002185	0.9999889	
0.0021875	0.9999889	
0.00219	0.9999889	
0.0021925	0.9999889	
0.002195	0.99998885	
0.0021975	0.99998885	
0.0022	0.99998885	
0.0022025	0.99998885	
0.002205	0.9999888	
0.0022075	0.9999888	
0.00221	0.9999888	
0.0022125	0.9999888	
0.002215	0.99998873	
0.0022175	0.99998873	
0.00222	0.99998873	
0.0022225	0.99998873	
0.002225	0.99998873	
0.0022275	0.9999887	
0.00223	0.9999887	
0.0022325	0.9999887	
0.002235	0.9999887	
0.0022375	0.9999886	
0.00224	0.9999886	
0.0022425	0.9999886	
0.002245	0.9999886	
0.0022475	0.99998856	
0.00225	0.99998856	
0.0022525	0.99998856	
0.002255	0.99998856	
0.0022575	0.9999885	
0.00226	0.9999885	
0.0022625	0.9999885	
0.002265	0.9999885	
0.0022675	0.99998844	
0.00227	0.99998844	
0.0022725	0.99998844	
0.002275	0.99998844	
0.0022775	0.9999884	
0.00228	0.9999884	
0.0022825	0.9999884	
0.002285	0.9999884	
0.0022875	0.9999884	
0.00229	0.9999883	
0.0022925	0.9999883	
0.002295	0.9999883	
0.0022975	0.9999883	
0.0023	0.99998826	
0.0023025	0.99998826	
0.002305	0.99998826	
0.0023075	0.99998826	
0.00231	0.9999882	
0.0023125	0.9999882	
0.002315	0.9999882	
0.0023175	0.9999882	
0.00232	0.99998814	
0.0023225	0.99998814	
0.002325	0.99998814	
0.0023275	0.99998814	
0.00233	0.9999881	
0.0023325	0.9999881	
0.002335	0.9999881	
0.0023375	0.9999881	
0.00234	0.999988	
0.0023425	0.999988	
0.002345	0.999988	
0.0023475	0.999988	
0.00235	0.99998796	
0.0023525	0.99998796	
0.002355	0.99998796	
0.0023575	0.99998796	
0.00236	0.9999879	
0.0023625	0.9999879	
0.002365	0.9999879	
0.0023675	0.9999879	
0.00237	0.99998784	
0.0023725	0.99998784	
0.002375	0.99998784	
0.0023775	0.99998784	
0.00238	0.9999878	
0.0023825	0.9999878	
0.002385	0.9999878	
0.0023875	0.9999877	
0.00239	0.9999877	
0.0023925	0.9999877	
0.002395	0.9999877	
0.0023975	0.99998766	
0.0024	0.99998766	
0.0024025	0.99998766	
0.002405	0.99998766	
0.0024075	0.9999876	
0.00241	0.9999876	
0.0024125	0.9999876	
0.002415	0.9999876	
0.0024175	0.99998754	
0.00242	0.99998754	
0.0024225	0.99998754	
0.002425	0.99998754	
0.0024275	0.9999875	
0.00243	0.9999875	
0.0024325	0.9999875	
0.002435	0.9999875	
0.0024375	0.9999874	
0.00244	0.9999874	
0.0024425	0.9999874	
0.002445	0.99998736	
0.0024475	0.99998736	
0.00245	0.99998736	
0.0024525	0.99998736	
0.002455	0.9999873	
0.0024575	0.9999873	
0.00246	0.9999873	
0.0024625	0.9999873	
0.002465	0.99998724	
0.0024675	0.99998724	
0.00247	0.99998724	
0.0024725	0.99998724	
0.002475	0.9999872	
0.0024775	0.9999872	
0.00248	0.9999872	
0.0024825	0.9999871	
0.002485	0.9999871	
0.0024875	0.9999871	
0.00249	0.9999871	
0.0024925	0.99998707	
0.002495	0.99998707	
0.0024975	0.99998707	
0.0025	0.99998707	
0.0025025	0.999987	
0.002505	0.999987	
0.0025075	0.999987	
0.00251	0.999987	
0.0025125	0.99998695	
0.002515	0.99998695	
0.0025175	0.99998695	
0.00252	0.9999869	
0.0025225	0.9999869	
0.002525	0.9999869	
0.0025275	0.9999869	
0.00253	0.9999868	
0.0025325	0.9999868	
0.002535	0.9999868	
0.0025375	0.99998677	
0.00254	0.99998677	
0.0025425	0.99998677	
0.002545	0.99998677	
0.0025475	0.9999867	
0.00255	0.9999867	
0.0025525	0.9999867	
0.002555	0.9999867	
0.0025575	0.99998665	
0.00256	0.99998665	
0.0025625	0.99998665	
0.002565	0.9999866	
0.0025675	0.9999866	
0.00257	0.9999866	
0.0025725	0.9999866	
0.002575	0.9999865	
0.0025775	0.9999865	
0.00258	0.9999865	
0.0025825	0.99998647	
0.002585	0.99998647	
0.0025875	0.99998647	
0.00259	0.99998647	
0.0025925	0.9999864	
0.002595	0.9999864	
0.0025975	0.9999864	
0.0026	0.99998635	
0.0026025	0.99998635	
0.002605	0.99998635	
0.0026075	0.99998635	
0.00261	0.9999863	
0.0026125	0.9999863	
0.002615	0.9999863	
0.0026175	0.99998623	
0.00262	0.99998623	
0.0026225	0.99998623	
0.002625	0.99998623	
0.0026275	0.9999862	
0.00263	0.9999862	
0.0026325	0.9999862	
0.002635	0.9999861	
0.0026375	0.9999861	
0.00264	0.9999861	
0.0026425	0.9999861	
0.002645	0.99998605	
0.0026475	0.99998605	
0.00265	0.99998605	
0.0026525	0.999986	
0.002655	0.999986	
0.0026575	0.999986	
0.00266	0.99998593	
0.0026625	0.99998593	
0.002665	0.99998593	
0.0026675	0.99998593	
0.00267	0.9999859	
0.0026725	0.9999859	
0.002675	0.9999859	
0.0026775	0.9999858	
0.00268	0.9999858	
0.0026825	0.9999858	
0.002685	0.9999858	
0.0026875	0.99998575	
0.00269	0.99998575	
